prospect_id,score,tier,probability,confidence,recommended_action,predicted_at,model_mode,lead_source,country,city,specialization
a46f49db-1ecb-47c4-b7ef-67c80168594a,0.51,Frozen,0.0051,0.0051,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.460766+00:00,ml,Google,India,Other Cities of Maharashtra,Select
b5e00633-3d8a-4761-a5e3-b8ffe170f0c8,2.82,Frozen,0.0282,0.0282,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.465421+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
53feb7d7-e15f-4de0-bee8-f01fa538c6b7,2.95,Frozen,0.0295,0.0295,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.469863+00:00,ml,Google,India,Mumbai,Finance Management
1dd215d1-1e22-48c5-ad81-ecfb8ff9bdca,4.12,Frozen,0.0412,0.0412,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.474579+00:00,ml,Google,India,Mumbai,Marketing Management
75f84d56-5334-4c53-9cd0-9c7231eb8707,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.479030+00:00,ml,Olark Chat,India,Select,Select
53592a51-8812-4602-af4f-1d26ed5425a3,4.26,Frozen,0.0426,0.0426,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.483707+00:00,ml,Direct Traffic,India,Mumbai,Rural and Agribusiness
b3d02547-0cb8-4e76-a1f6-53a295b34d42,2.49,Frozen,0.0249,0.0249,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.488384+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
a5c824ad-efb2-4d8a-b555-215ea9ed37d2,3.61,Frozen,0.0361,0.0361,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.492936+00:00,ml,Direct Traffic,India,Mumbai,Finance Management
48d18dca-a394-4deb-b650-b7c802e37414,2.39,Frozen,0.0239,0.0239,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.497348+00:00,ml,Direct Traffic,United States,nan,nan
46e6d462-ed53-4663-812e-25fd5a7b8e7d,4.41,Frozen,0.0441,0.0441,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.501819+00:00,ml,Organic Search,Nigeria,Other Cities,Human Resource Management
11c9c14c-5b5f-4652-b8aa-925a2e905831,2.99,Frozen,0.0299,0.0299,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.506337+00:00,ml,Direct Traffic,India,Mumbai,"Banking, Investment And Insurance"
f02f881f-cae3-43c7-bdd8-a7811c9a22c8,66.29,Warm,0.6629,0.6629,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:41.510887+00:00,ml,Direct Traffic,India,Thane & Outskirts,IT Projects Management
35a60e02-0d64-431a-9b28-c3167a382503,3.63,Frozen,0.0363,0.0363,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.515588+00:00,ml,bing,India,Mumbai,Media and Advertising
5a9c73c6-c0df-4aa1-bc74-24533b4875e8,1.02,Frozen,0.0102,0.0102,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.520245+00:00,ml,Olark Chat,India,Select,Select
02c3afd4-45d1-414d-8d8a-378c5ed343ee,4.58,Frozen,0.0458,0.0458,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.524961+00:00,ml,Direct Traffic,India,Mumbai,Healthcare Management
84f34a9b-3e6d-4900-8251-3cc13031b5b2,1.85,Frozen,0.0185,0.0185,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.529578+00:00,ml,Direct Traffic,India,Other Cities,Operations Management
23f8584e-2c77-4fc8-8f24-a7bd75ee56f2,3.63,Frozen,0.0363,0.0363,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.534215+00:00,ml,Organic Search,India,Mumbai,Travel and Tourism
b8ec8602-59e1-4ed6-b205-3966831ae449,42.14,Cold,0.4214,0.4214,Add to nurture campaign — monitor for re-engagement.,2026-07-19T08:08:41.538845+00:00,ml,Direct Traffic,India,Mumbai,Travel and Tourism
5f80259f-3f5e-4d45-b104-04f4ee9aa3d4,4.62,Frozen,0.0462,0.0462,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.543636+00:00,ml,Direct Traffic,India,Other Cities,IT Projects Management
1a7c6e04-4677-4b5a-8a8d-1797d306974f,4.11,Frozen,0.0411,0.0411,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.548428+00:00,ml,Direct Traffic,India,Thane & Outskirts,Supply Chain Management
1bd04754-4933-4506-84ec-1097115223ae,6.21,Frozen,0.0621,0.0621,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.553089+00:00,ml,Google,India,Mumbai,Marketing Management
2a6eab24-d4d2-431f-801b-764ba3fce13c,2.9,Frozen,0.029,0.029,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.557719+00:00,ml,Organic Search,India,Tier II Cities,Travel and Tourism
ce6a7c77-20a7-488d-a912-1812f4d05e9c,1.66,Frozen,0.0166,0.0166,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.562291+00:00,ml,Google,India,Other Cities,Business Administration
141073ea-23dd-44ed-a5a5-93e60598e456,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.566917+00:00,ml,Olark Chat,India,Select,Select
e966347e-ed86-49e4-bd09-c488a15ece20,4.55,Frozen,0.0455,0.0455,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.571433+00:00,ml,Google,India,Other Cities of Maharashtra,Business Administration
bbdab066-5782-42dd-a574-941391b7625f,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.575873+00:00,ml,Olark Chat,India,nan,nan
2f9b7753-dc33-456c-8181-412210b56eb1,3.92,Frozen,0.0392,0.0392,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.580135+00:00,ml,Google,India,Mumbai,"Banking, Investment And Insurance"
3bd8050b-0e3a-45c6-adcc-7ea5118f2be3,3.76,Frozen,0.0376,0.0376,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.584741+00:00,ml,Direct Traffic,India,Mumbai,Business Administration
a5494d7f-f2f5-4612-a501-28fd32b03627,4.41,Frozen,0.0441,0.0441,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.589401+00:00,ml,Google,India,Mumbai,Human Resource Management
769397c5-fe52-4c0f-9107-94d830a41c7f,2.15,Frozen,0.0215,0.0215,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.593752+00:00,ml,Google,India,nan,nan
cd2aa7ed-f539-416d-a1c1-8a679c0e47d6,2.02,Frozen,0.0202,0.0202,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.598521+00:00,ml,Google,India,Thane & Outskirts,Supply Chain Management
0f9effbb-630b-4aef-bef0-4e32b57bb516,3.2,Frozen,0.032,0.032,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.602999+00:00,ml,Direct Traffic,India,Mumbai,Operations Management
edcc25ac-214a-400e-96f3-29cb21ae4ff2,3.02,Frozen,0.0302,0.0302,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.607405+00:00,ml,Google,India,Select,Select
58afb3e7-62f2-444b-b2e4-afba0d546964,4.0,Frozen,0.04,0.04,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.611953+00:00,ml,bing,India,nan,nan
1fe4dd6f-bf13-4b66-87d1-18b698fea28e,2.3,Frozen,0.023,0.023,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.616471+00:00,ml,Google,India,Mumbai,Marketing Management
692ba0a7-a7f5-4619-9dce-3ab58ee1326b,2.36,Frozen,0.0236,0.0236,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.620819+00:00,ml,Direct Traffic,India,Mumbai,Media and Advertising
268a0974-b8a5-46ea-9ec4-99d7e2935459,4.33,Frozen,0.0433,0.0433,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.625375+00:00,ml,Organic Search,India,Mumbai,Media and Advertising
0dff7cb0-ca6a-4364-83da-8dad33d82c66,4.89,Frozen,0.0489,0.0489,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.629739+00:00,ml,Direct Traffic,India,Mumbai,Operations Management
6178eb3a-ca7a-40b4-9d91-35f2fd7e4329,3.01,Frozen,0.0301,0.0301,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.634040+00:00,ml,Direct Traffic,India,Mumbai,Finance Management
f269b69f-fa37-44c9-a830-4e4744d89644,3.54,Frozen,0.0354,0.0354,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.638665+00:00,ml,Direct Traffic,India,Mumbai,Finance Management
d12abe18-4f64-4ae9-af8e-c97647850998,4.41,Frozen,0.0441,0.0441,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.643436+00:00,ml,Google,India,Mumbai,Hospitality Management
88928ac0-0229-425c-ac4c-34d2a9d277ac,4.41,Frozen,0.0441,0.0441,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.647915+00:00,ml,Google,India,Mumbai,Marketing Management
3110d646-c332-41e7-9f98-eb110f4b5773,1.91,Frozen,0.0191,0.0191,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.652551+00:00,ml,Reference,India,Mumbai,Operations Management
b8235c8b-f037-44b9-a52d-86dbf9cc05cb,4.95,Frozen,0.0495,0.0495,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.657633+00:00,ml,Organic Search,India,Other Cities of Maharashtra,Operations Management
a418bd0f-b48b-4a14-b08c-7c7deec18baf,2.36,Frozen,0.0236,0.0236,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.662087+00:00,ml,Google,India,nan,nan
88cf8091-c7ea-4a12-b589-d7441d3c67b9,1.85,Frozen,0.0185,0.0185,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.666480+00:00,ml,Organic Search,India,Select,Select
a2e54d4d-0e12-4f3f-8205-561a0cd14011,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.671042+00:00,ml,Olark Chat,India,nan,nan
c5dd06bc-4117-4a1f-9eef-f2a1cfaa679e,68.21,Warm,0.6821,0.6821,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:41.675506+00:00,ml,Organic Search,India,Mumbai,Finance Management
aa708f29-9cb7-4959-a251-8aff9613b024,3.95,Frozen,0.0395,0.0395,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.679871+00:00,ml,Direct Traffic,India,Mumbai,Operations Management
d0514e93-3542-4931-9b36-8eabf519606d,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.684374+00:00,ml,Reference,India,Select,Marketing Management
34f648a1-b873-4b09-bf71-9fb491e6b556,2.02,Frozen,0.0202,0.0202,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.689040+00:00,ml,Organic Search,India,Other Cities,Travel and Tourism
edc68842-9a2a-4530-9ed0-a7ce4772478f,60.99,Warm,0.6099,0.6099,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:41.693344+00:00,ml,Google,India,Mumbai,Supply Chain Management
8d8919fc-9613-42d7-98aa-5e293b423500,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.697809+00:00,ml,Olark Chat,India,nan,nan
d18d98f6-59e0-411f-81a8-68bbb22444e7,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.702373+00:00,ml,Reference,India,Select,Marketing Management
aa6fc8ca-ae09-4c9e-bae0-0427f5f56a70,2.39,Frozen,0.0239,0.0239,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.706836+00:00,ml,Organic Search,India,Thane & Outskirts,Operations Management
2674f9a6-16f0-4495-9949-44c254962742,3.28,Frozen,0.0328,0.0328,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.711247+00:00,ml,Google,India,Select,Select
f8503093-ef9c-4008-9413-a37a76311d27,4.26,Frozen,0.0426,0.0426,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.715803+00:00,ml,Direct Traffic,India,Other Cities,"Banking, Investment And Insurance"
1d9b0d50-55a5-428c-b667-3e13c6f0d433,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.720176+00:00,ml,Reference,India,Select,Marketing Management
73fec288-717a-40c7-a6d1-eac28f78d4c5,1.88,Frozen,0.0188,0.0188,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.724549+00:00,ml,Direct Traffic,India,Other Cities of Maharashtra,Business Administration
0dfc7eb5-0615-44b5-8520-c4b3a9601fb0,3.63,Frozen,0.0363,0.0363,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.728987+00:00,ml,Google,India,Mumbai,Business Administration
e8ac6b20-b94f-494f-aa4a-72e40c7b2aac,3.43,Frozen,0.0343,0.0343,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.733358+00:00,ml,Organic Search,India,Mumbai,Human Resource Management
4554f81c-9cdd-4652-9082-a1b1ad52d6d1,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.737842+00:00,ml,Reference,India,Select,Marketing Management
7b877979-1929-4906-b572-db2bb40ab199,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.742262+00:00,ml,Welingak Website,India,Select,Select
eb84b904-5ae5-45a7-be60-257b21408b2c,8.29,Frozen,0.0829,0.0829,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.746772+00:00,ml,Google,Singapore,Other Cities of Maharashtra,International Business
6701c706-3fc5-49e9-b7e0-776287e49b8b,5.14,Frozen,0.0514,0.0514,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.753030+00:00,ml,Google,India,Select,Select
6ae8a31b-f96f-40d5-bbaf-49641cad451f,4.13,Frozen,0.0413,0.0413,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.759419+00:00,ml,Google,India,Thane & Outskirts,Finance Management
f2a3035d-5473-40e8-906e-d64d0f62f0a3,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.764769+00:00,ml,Olark Chat,India,Select,Select
27c07c17-800b-48cf-9008-a59dfce77219,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.769340+00:00,ml,Olark Chat,India,Select,Select
8fccfd30-cab3-429b-8aab-5d6971f9819a,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.773875+00:00,ml,Olark Chat,India,nan,nan
d9fc7255-bfd0-4ccc-8982-dce47f0f2377,3.26,Frozen,0.0326,0.0326,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.778320+00:00,ml,Google,India,nan,nan
c7c32251-7a24-462f-b778-3147f301818c,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.783173+00:00,ml,Olark Chat,India,Select,Select
21edb6f4-6cc4-4f62-8522-ec4b5657d5db,0.45,Frozen,0.0045,0.0045,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.787744+00:00,ml,Google,India,Mumbai,Operations Management
95a10dc0-abe3-4205-bab8-82a577788cca,3.15,Frozen,0.0315,0.0315,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.792147+00:00,ml,Organic Search,India,Select,Select
65778ebe-8485-4da4-be09-67a8e7925ab5,1.88,Frozen,0.0188,0.0188,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.796512+00:00,ml,Google,India,Mumbai,Operations Management
f4d1d5db-58fb-4615-83ed-e7e67bee9a87,2.93,Frozen,0.0293,0.0293,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.801086+00:00,ml,bing,India,Select,Select
d12f7c8e-53f2-48ac-b9e4-e3b734efe393,4.49,Frozen,0.0449,0.0449,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.805482+00:00,ml,Direct Traffic,India,Other Cities,Marketing Management
8940638f-59c8-4ef5-8ede-5713673aec04,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.809797+00:00,ml,Olark Chat,India,nan,nan
84feb092-879e-4662-a10d-8c9f62dde1a8,66.7,Warm,0.667,0.667,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:41.814507+00:00,ml,Google,India,Mumbai,Finance Management
4ee63a10-c9db-466b-a782-706ac5c53e3d,1.88,Frozen,0.0188,0.0188,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.819113+00:00,ml,Google,India,Other Cities of Maharashtra,Operations Management
0e38ff03-f06f-432f-b084-5288c7a1cf18,3.28,Frozen,0.0328,0.0328,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.823511+00:00,ml,Google,India,nan,nan
2b183e0f-e939-442e-a746-dbc76fddade1,1.88,Frozen,0.0188,0.0188,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.829114+00:00,ml,Organic Search,India,Other Cities of Maharashtra,International Business
03dd1e9c-3e73-43f3-b8b7-e172c980075a,2.19,Frozen,0.0219,0.0219,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.833580+00:00,ml,Google,India,Thane & Outskirts,nan
6f68986a-b3a8-4afe-8adb-05bfde8144ae,3.47,Frozen,0.0347,0.0347,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.837804+00:00,ml,Organic Search,India,Mumbai,Travel and Tourism
a076a93a-c619-4ae1-b959-879565996526,2.65,Frozen,0.0265,0.0265,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.844475+00:00,ml,Google,India,Mumbai,E-Business
8857a2be-a316-40d4-8b0e-a3d0b1e3335c,2.72,Frozen,0.0272,0.0272,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.855773+00:00,ml,Google,India,Mumbai,Business Administration
a1bad440-7701-490e-adca-e8d3d9028c3a,4.71,Frozen,0.0471,0.0471,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.871820+00:00,ml,Google,India,Mumbai,Supply Chain Management
e3138582-9e6a-4e74-b427-657718d93cf5,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.877109+00:00,ml,Olark Chat,India,nan,nan
0c921da9-2bd6-45c4-acff-53b81495f663,0.4,Frozen,0.004,0.004,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.882265+00:00,ml,Reference,India,Select,Human Resource Management
8f8a1bb0-7933-41d2-8a4f-17a2123d7e50,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.886974+00:00,ml,Reference,India,Mumbai,Marketing Management
68a4d8d1-e839-4315-a80d-5c066381907a,4.41,Frozen,0.0441,0.0441,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.891982+00:00,ml,Direct Traffic,India,Mumbai,E-COMMERCE
9be3d746-9016-4be2-8821-cd9bf3515cc4,4.58,Frozen,0.0458,0.0458,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.896452+00:00,ml,Organic Search,India,Other Cities,Travel and Tourism
01484537-8dfa-42db-94a6-52d8cf313c2e,1.92,Frozen,0.0192,0.0192,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.900718+00:00,ml,Direct Traffic,India,Thane & Outskirts,"Banking, Investment And Insurance"
dddea45b-bf31-4fff-b23f-5cb0c9fe926b,2.02,Frozen,0.0202,0.0202,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.905092+00:00,ml,Google,India,Mumbai,Travel and Tourism
293d099d-a300-4f5d-9576-9179c25b8cf9,1.92,Frozen,0.0192,0.0192,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.909528+00:00,ml,Organic Search,India,Other Cities,Healthcare Management
46327044-f3df-40d5-a275-4e276883dabb,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.913788+00:00,ml,Olark Chat,India,nan,nan
049fce0e-5672-4007-8bb8-1489f394306a,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.918417+00:00,ml,Olark Chat,India,Select,Select
2b50e177-41c6-40fe-8cbf-edba74541049,6.16,Frozen,0.0616,0.0616,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.922918+00:00,ml,Google,India,Other Cities of Maharashtra,Operations Management
f46ee00e-1d4a-4acd-90c9-5e0ef79909a6,2.06,Frozen,0.0206,0.0206,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.927311+00:00,ml,Direct Traffic,India,Mumbai,"Banking, Investment And Insurance"
0fa0541e-baa1-40be-99eb-1bc2e3996942,4.12,Frozen,0.0412,0.0412,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.931904+00:00,ml,Direct Traffic,India,Mumbai,Healthcare Management
171774f3-cf85-42f0-99ac-8c1e29736651,2.28,Frozen,0.0228,0.0228,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.936689+00:00,ml,Direct Traffic,India,Other Cities,Human Resource Management
db031d77-c22f-47be-be9c-71449cefb2ef,2.71,Frozen,0.0271,0.0271,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.941783+00:00,ml,Google,India,Select,Marketing Management
bb5bd23b-f481-4ad9-a2a6-54601f1c0f6e,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.946622+00:00,ml,Olark Chat,India,Select,Select
34a48db2-59fc-4c52-ac6e-2767dd128c66,4.48,Frozen,0.0448,0.0448,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.951438+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
0e717927-85c1-4a6e-94cb-12b78defe7e6,4.41,Frozen,0.0441,0.0441,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.956104+00:00,ml,Direct Traffic,India,Other Cities of Maharashtra,International Business
4d870f2b-bf07-474e-bc84-d2d2e21ce0c3,58.8,Warm,0.588,0.588,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:41.960989+00:00,ml,Direct Traffic,India,Other Cities,Marketing Management
832e8e17-55b7-4ed4-8fe6-9c00632227ea,2.36,Frozen,0.0236,0.0236,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.965751+00:00,ml,Organic Search,India,Mumbai,Finance Management
9e036ec4-4bd6-4556-8fa2-648fe51965e0,2.28,Frozen,0.0228,0.0228,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.970336+00:00,ml,Direct Traffic,India,Thane & Outskirts,Finance Management
c708f6c5-7da5-4c59-8ee9-026b346d0fb9,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.975066+00:00,ml,Olark Chat,India,Select,Select
16073e9e-905a-429a-9d7c-fed4ee7dc75a,2.36,Frozen,0.0236,0.0236,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.979935+00:00,ml,Organic Search,India,Other Metro Cities,Supply Chain Management
3250ee10-1643-466b-a3ea-feb7a5d31b56,4.38,Frozen,0.0438,0.0438,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.985096+00:00,ml,Direct Traffic,India,Other Cities,E-COMMERCE
475f29e8-01d9-41e7-865f-0d7f787c852b,4.05,Frozen,0.0405,0.0405,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.989946+00:00,ml,Google,India,Mumbai,"Banking, Investment And Insurance"
266a2a38-5308-4be4-b632-fedcbfbc0479,3.51,Frozen,0.0351,0.0351,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:41.994791+00:00,ml,Organic Search,India,Other Metro Cities,Human Resource Management
afdd0211-d3d8-4a29-a16f-3a499599ad89,61.04,Warm,0.6104,0.6104,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:41.999717+00:00,ml,Direct Traffic,India,Mumbai,Supply Chain Management
1fb6228a-a301-44d5-b386-fa55a2ead95b,0.4,Frozen,0.004,0.004,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.004603+00:00,ml,Olark Chat,India,nan,nan
245605b5-bb2e-4b64-8104-4248c187db77,3.2,Frozen,0.032,0.032,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.009303+00:00,ml,Direct Traffic,India,Mumbai,Finance Management
c540927f-116c-4e48-800a-ebefa82ce650,1.85,Frozen,0.0185,0.0185,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.013908+00:00,ml,Olark Chat,India,Mumbai,"Banking, Investment And Insurance"
5c94ac7c-c9c7-4641-9332-9a5dea27fdcd,1.74,Frozen,0.0174,0.0174,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.018388+00:00,ml,Direct Traffic,India,Mumbai,Operations Management
8efac8a3-f7d2-46d5-a17f-b0f22d6853c5,5.34,Frozen,0.0534,0.0534,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.022873+00:00,ml,Google,India,Thane & Outskirts,Finance Management
caa5dfd2-2af9-4a3a-9444-02ed0bd08421,3.92,Frozen,0.0392,0.0392,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.027370+00:00,ml,Olark Chat,India,nan,nan
423db80e-c131-4b1c-b226-ebaa018c4a6f,1.88,Frozen,0.0188,0.0188,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.031987+00:00,ml,Organic Search,Qatar,Other Metro Cities,Operations Management
c33b2a94-82f0-4b25-8129-1f3dad3715ae,5.34,Frozen,0.0534,0.0534,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.036662+00:00,ml,Direct Traffic,India,Other Metro Cities,Supply Chain Management
b1276df5-3d65-4dcf-a0fe-f94ab79b63b7,4.0,Frozen,0.04,0.04,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.041363+00:00,ml,Google,India,Mumbai,Marketing Management
2ef7f562-dd74-4017-bddd-370c49fcaf3b,2.36,Frozen,0.0236,0.0236,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.045870+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
e543f16e-cee2-44de-9fab-0f8490384c84,3.47,Frozen,0.0347,0.0347,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.050729+00:00,ml,Google,India,Mumbai,IT Projects Management
2166730e-7c2e-4765-9dc8-95c7002f5ce7,70.62,Warm,0.7062,0.7062,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:42.055443+00:00,ml,Google,India,Mumbai,International Business
0c271765-acf4-4a95-9e9f-d44100ac77bd,2.02,Frozen,0.0202,0.0202,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.059807+00:00,ml,Google,India,Mumbai,Marketing Management
20b166af-8181-4358-a28c-cf4f3216ad91,5.14,Frozen,0.0514,0.0514,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.064538+00:00,ml,Direct Traffic,India,Mumbai,E-COMMERCE
589f0901-bbc8-466e-9c90-47a57a94c207,6.21,Frozen,0.0621,0.0621,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.068926+00:00,ml,Google,India,Mumbai,Marketing Management
e9708fff-1069-4661-bb46-767859a06a0d,3.48,Frozen,0.0348,0.0348,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:42.073426+00:00,ml,Organic Search,India,Other Cities,International Business
